1;1;0.4968;0.0233;0.2843;0.0391;0.5035;0.0234;24.2512;1.1371
17;18;0.7785;0.0312;0.786;0.0387;0.778;0.0304;4.9351;1.1299
17;19;0.7769;0.0294;0.787;0.034;0.7761;0.0289;4.4731;1.2383
17;20;0.789;0.0241;0.8007;0.027;0.788;0.0236;4.5064;1.3565
17;21;0.7885;0.0264;0.8005;0.0306;0.7874;0.0259;4.2619;1.0907
17;22;0.7866;0.0267;0.7994;0.0299;0.7855;0.0263;4.2611;1.261
17;23;0.7818;0.0278;0.7937;0.0319;0.7808;0.0273;4.1092;1.1957
17;24;0.783;0.0304;0.7947;0.0338;0.782;0.0299;4.1569;1.0579
17;25;0.7882;0.023;0.8022;0.0252;0.787;0.0227;3.6219;0.8307
18;1;0.6731;0.0327;0.6183;0.0554;0.6764;0.032;28.6212;2.9383
18;2;0.7266;0.0325;0.7342;0.0377;0.7263;0.0322;28.8065;11.642
18;3;0.7443;0.0277;0.754;0.0321;0.7437;0.0274;22.444;6.3649
18;4;0.7404;0.0275;0.7505;0.0325;0.7398;0.0271;17.63;5.6811
18;5;0.7414;0.0219;0.7535;0.0259;0.7406;0.0216;15.3513;4.8321
18;6;0.7429;0.0294;0.7582;0.0361;0.7418;0.0288;12.8989;4.0347
18;7;0.7487;0.0272;0.7624;0.0326;0.7477;0.0266;10.7813;2.7291
18;8;0.7526;0.0249;0.767;0.0294;0.7516;0.0245;10.0877;3.1017
18;9;0.7551;0.0248;0.7692;0.0292;0.7541;0.0243;8.5858;2.296
18;10;0.7575;0.0276;0.771;0.0307;0.7565;0.0272;7.8103;1.8874
18;11;0.7534;0.0273;0.7657;0.0353;0.7525;0.0266;7.6357;2.2969
18;12;0.771;0.0265;0.7847;0.0312;0.7699;0.026;6.2191;1.6547
18;13;0.7617;0.0308;0.7715;0.0369;0.761;0.0302;6.6196;1.9736
18;14;0.7687;0.025;0.7814;0.0297;0.7677;0.0245;6.2992;1.7994
18;15;0.7619;0.0286;0.771;0.0359;0.7613;0.0279;5.3887;1.4015
18;16;0.7688;0.0265;0.779;0.0322;0.7681;0.0258;4.7336;1.2328
18;17;0.7685;0.0307;0.778;0.039;0.7678;0.0299;5.1089;1.4288
18;18;0.7742;0.0258;0.7851;0.0314;0.7734;0.0252;5.24;1.7938
18;19;0.7703;0.0238;0.7803;0.0295;0.7696;0.0232;4.5884;1.2908
18;20;0.7764;0.0275;0.7885;0.033;0.7754;0.0269;4.2299;1.2724
18;21;0.7742;0.0289;0.7869;0.0336;0.7731;0.0283;4.2585;1.199
18;22;0.7782;0.0242;0.7907;0.0277;0.7772;0.0238;4.3577;1.184
18;23;0.7745;0.0294;0.7851;0.0353;0.7737;0.0287;4.1199;0.985
18;24;0.7764;0.0283;0.7898;0.0306;0.7753;0.0279;3.9576;1.1568
18;25;0.771;0.03;0.7834;0.036;0.77;0.0294;3.8872;1.1811
19;1;0.6659;0.03;0.6136;0.0465;0.6691;0.0297;30.9461;4.9502
19;2;0.7386;0.0318;0.7439;0.0332;0.7385;0.0318;28.9387;10.1363
19;3;0.7441;0.0275;0.7565;0.0313;0.7433;0.0271;21.9861;5.4937
19;4;0.7455;0.0289;0.7585;0.0332;0.7446;0.0285;18.0747;6.1149
19;5;0.7408;0.0269;0.7524;0.0335;0.74;0.0263;14.0344;4.8806
19;6;0.7512;0.0287;0.7619;0.0363;0.7505;0.028;12.7566;3.8659
19;7;0.7545;0.0262;0.7676;0.0331;0.7535;0.0255;10.5042;2.5718
19;8;0.7555;0.0266;0.7696;0.0332;0.7544;0.026;9.3519;2.0909
19;9;0.7556;0.0295;0.7692;0.0359;0.7546;0.0288;8.4167;2.087
19;10;0.7619;0.0271;0.7751;0.0325;0.7609;0.0266;7.4869;2.8279
19;11;0.7566;0.0217;0.7694;0.0271;0.7557;0.0212;7.0707;1.6422
19;12;0.7691;0.0215;0.7827;0.0253;0.768;0.0211;7.7459;2.3837
19;13;0.7722;0.0229;0.7836;0.0282;0.7713;0.0223;7.6724;1.9775
19;14;0.7732;0.0221;0.7848;0.0271;0.7723;0.0215;6.132;1.6782
19;15;0.7685;0.0286;0.7809;0.0329;0.7675;0.028;6.0096;1.5542
19;16;0.7671;0.0303;0.7777;0.0379;0.7663;0.0295;5.7811;1.3979
19;17;0.7799;0.0191;0.7929;0.023;0.7789;0.0186;5.425;1.4888
19;18;0.7792;0.0238;0.7918;0.0279;0.7782;0.0233;4.9687;1.4601
19;19;0.7736;0.0284;0.7845;0.0342;0.7727;0.0278;5.0587;1.5131
19;20;0.7701;0.0276;0.7802;0.0328;0.7694;0.027;4.7686;1.4471
19;21;0.7858;0.0239;0.8001;0.0264;0.7846;0.0235;4.4599;1.3497
19;22;0.7804;0.031;0.7925;0.0371;0.7794;0.0303;4.3368;1.1183
19;23;0.7837;0.0276;0.7964;0.0316;0.7826;0.0271;4.2234;1.0236
19;24;0.7836;0.0278;0.7976;0.0314;0.7824;0.0274;4.3602;1.1019
19;25;0.7748;0.0306;0.786;0.0368;0.7739;0.0299;3.791;1.0426
20;1;0.6763;0.031;0.6194;0.0481;0.6798;0.0307;30.5575;4.0859
20;2;0.765;0.0331;0.7743;0.0364;0.7644;0.0329;29.4731;8.1174
20;3;0.75;0.0272;0.7572;0.031;0.7496;0.0269;21.5689;6.6776
20;4;0.7331;0.0287;0.7436;0.0328;0.7325;0.0283;17.4412;5.7324
20;5;0.7463;0.0245;0.7581;0.0294;0.7455;0.024;15.5291;5.7431
20;6;0.7514;0.028;0.7649;0.0312;0.7504;0.0277;12.3667;4.0954
20;7;0.7556;0.0223;0.7686;0.0276;0.7547;0.0217;10.4923;2.9113
20;8;0.7624;0.0261;0.7775;0.0306;0.7612;0.0255;10.1637;3.0407
20;9;0.7561;0.0243;0.7691;0.0303;0.7552;0.0237;8.4558;2.7653
20;10;0.7673;0.0258;0.7809;0.0313;0.7662;0.0252;8.5952;2.8781
20;11;0.7694;0.0286;0.782;0.0347;0.7684;0.028;7.1228;1.9114
20;12;0.7789;0.023;0.7932;0.0268;0.7777;0.0226;6.8242;1.8301
20;13;0.7686;0.0314;0.7809;0.0386;0.7676;0.0306;6.5118;1.852
20;14;0.7713;0.0273;0.7831;0.0316;0.7704;0.0268;6.5478;1.8041
20;15;0.7711;0.0279;0.7817;0.0341;0.7703;0.0273;5.7529;1.5971
20;16;0.7779;0.0255;0.7902;0.0304;0.7769;0.0249;5.3053;1.3399
20;17;0.7725;0.0224;0.7831;0.0261;0.7717;0.0219;5.255;1.3607
20;18;0.7847;0.0218;0.7971;0.024;0.7836;0.0215;5.2954;1.4061
20;19;0.7753;0.0225;0.7875;0.0261;0.7744;0.0221;4.8206;1.4135
20;20;0.7811;0.0261;0.7936;0.0322;0.78;0.0254;4.5308;1.2166
20;21;0.7722;0.0273;0.7831;0.0328;0.7714;0.0267;4.2935;1.1738
20;22;0.7745;0.0232;0.786;0.0275;0.7736;0.0227;4.5224;1.0927
20;23;0.7831;0.0253;0.7957;0.0301;0.782;0.0247;4.211;1.0914
20;24;0.7819;0.0242;0.7948;0.028;0.7808;0.0237;3.8339;0.9588
20;25;0.7764;0.0253;0.7891;0.0303;0.7754;0.0248;3.824;1.1949
21;1;0.6547;0.0332;0.5935;0.0469;0.6582;0.033;35.4964;7.723
21;2;0.7438;0.027;0.7525;0.0281;0.7433;0.027;33.7244;12.8287
21;3;0.7531;0.0246;0.7601;0.0282;0.7528;0.0244;26.7885;9.5227
21;4;0.7348;0.0246;0.7487;0.03;0.7339;0.0241;19.5998;6.1056
21;5;0.7371;0.0329;0.7501;0.0393;0.7362;0.0323;17.0572;5.1329
21;6;0.7426;0.0294;0.7571;0.0346;0.7416;0.0288;15.0075;4.642
21;7;0.7473;0.0255;0.7603;0.0299;0.7464;0.0251;11.6209;3.2018
21;8;0.7561;0.0273;0.7694;0.0341;0.7551;0.0267;9.893;2.6564
21;9;0.7643;0.0245;0.7793;0.0285;0.7631;0.024;9.3599;2.9413
21;10;0.7666;0.0238;0.7807;0.0268;0.7655;0.0234;7.8625;2.564
21;11;0.7616;0.024;0.7723;0.0291;0.7609;0.0235;7.5129;2.2162
21;12;0.777;0.0251;0.7906;0.0302;0.7759;0.0245;6.7583;2.1307
21;13;0.7768;0.0229;0.7902;0.0267;0.7757;0.0225;6.3135;1.5829
21;14;0.7793;0.0219;0.7928;0.0251;0.7782;0.0214;6.138;1.8362
21;15;0.7734;0.0247;0.7843;0.0318;0.7726;0.0239;5.5422;1.5015
21;16;0.7751;0.0252;0.786;0.0315;0.7743;0.0245;5.3385;1.7028
21;17;0.7783;0.0262;0.7894;0.0314;0.7774;0.0256;5.3572;1.3738
21;18;0.7817;0.0238;0.7919;0.0269;0.7809;0.0234;4.6317;1.3107
21;19;0.7793;0.0292;0.7914;0.0347;0.7783;0.0286;4.906;1.2211
21;20;0.7777;0.0302;0.7907;0.0353;0.7766;0.0295;4.9158;1.2727
21;21;0.7727;0.0261;0.7851;0.0307;0.7717;0.0256;4.4839;1.4367
21;22;0.7796;0.0236;0.7929;0.0272;0.7785;0.0231;4.1167;1.332
21;23;0.7739;0.028;0.7851;0.0337;0.773;0.0274;4.0657;0.9832
21;24;0.77;0.0231;0.7824;0.0278;0.769;0.0225;4.2807;1.2958
21;25;0.7678;0.0294;0.7789;0.0351;0.767;0.0288;3.7447;0.906
22;1;0.6645;0.0345;0.612;0.0473;0.6677;0.0344;29.6648;3.3058
22;2;0.738;0.0253;0.7451;0.0314;0.7377;0.0248;29.7402;9.3626
22;3;0.7531;0.0317;0.7625;0.0354;0.7526;0.0314;21.1961;6.813
22;4;0.7536;0.0302;0.7661;0.0332;0.7528;0.0298;16.5732;4.534
22;5;0.7445;0.0233;0.757;0.0287;0.7436;0.0228;14.2963;4.6434
22;6;0.7479;0.0238;0.7637;0.0291;0.7467;0.0232;13.0536;3.7332
22;7;0.7551;0.0244;0.7702;0.0304;0.7539;0.0238;10.744;4.0827
22;8;0.7574;0.0263;0.7729;0.0305;0.7561;0.0258;9.4563;2.8873
22;9;0.7579;0.0246;0.7724;0.0291;0.7568;0.0241;9.0659;2.4868
22;10;0.7766;0.0281;0.7891;0.0335;0.7755;0.0275;7.5585;2.4512
22;11;0.7801;0.0276;0.792;0.0332;0.7792;0.027;7.5813;1.7026
22;12;0.7774;0.0275;0.7895;0.0331;0.7764;0.027;7.1686;1.8116
22;13;0.7658;0.0247;0.7777;0.0287;0.765;0.0243;6.2992;2.0394
22;14;0.7748;0.0276;0.7876;0.0322;0.7738;0.0271;6.9754;1.9919
22;15;0.7752;0.0273;0.7875;0.033;0.7742;0.0267;5.6455;1.4279
22;16;0.7717;0.0287;0.7838;0.0331;0.7707;0.0281;5.8175;1.3736
22;17;0.7743;0.0285;0.7873;0.0336;0.7732;0.0279;5.3332;1.2635
22;18;0.7779;0.0246;0.7908;0.0303;0.7768;0.0239;5.1145;1.5183
22;19;0.7764;0.0251;0.79;0.0294;0.7752;0.0245;4.7687;1.2201
22;20;0.7789;0.0275;0.792;0.0313;0.7778;0.027;4.629;1.0951
22;21;0.7742;0.0272;0.7864;0.0318;0.7733;0.0266;4.9545;1.2511
22;22;0.7855;0.0261;0.8;0.0293;0.7843;0.0257;4.3084;1.1341
22;23;0.7756;0.0259;0.7878;0.0298;0.7747;0.0255;4.2774;1.1588
22;24;0.779;0.0239;0.7914;0.0275;0.778;0.0235;4.1062;1.0692
22;25;0.7805;0.027;0.7927;0.0312;0.7795;0.0265;3.8059;0.8078
23;1;0.6628;0.0348;0.6024;0.0495;0.6663;0.0345;29.8781;4.9296
23;2;0.7334;0.0375;0.7397;0.0459;0.7331;0.0369;29.6797;11.9651
23;3;0.7458;0.0263;0.7547;0.0311;0.7453;0.0259;24.3687;7.0168
23;4;0.7615;0.0251;0.7744;0.0298;0.7606;0.0246;17.5694;6.5119
23;5;0.7551;0.0277;0.7673;0.0329;0.7542;0.0271;14.5012;4.3249
23;6;0.764;0.0259;0.7772;0.0306;0.763;0.0254;12.624;3.6776
23;7;0.7663;0.0323;0.7791;0.0391;0.7652;0.0316;10.8505;3.3542
23;8;0.7658;0.0268;0.7798;0.031;0.7647;0.0262;9.6883;3.162
23;9;0.7688;0.0246;0.7827;0.0274;0.7677;0.0242;8.5546;2.5834
23;10;0.775;0.0274;0.7874;0.0324;0.774;0.0268;7.3987;2.0852
23;11;0.7761;0.032;0.7888;0.0381;0.775;0.0313;7.2774;1.5635
23;12;0.7699;0.0271;0.7801;0.0322;0.7691;0.0265;6.9836;1.8413
23;13;0.7691;0.0342;0.7799;0.0389;0.7683;0.0337;6.3489;1.8769
23;14;0.7766;0.0263;0.7878;0.0314;0.7758;0.0257;5.8978;1.8125
23;15;0.7767;0.0229;0.79;0.0275;0.7756;0.0224;5.4323;1.4001
23;16;0.7712;0.0331;0.7832;0.0386;0.7703;0.0324;5.3253;1.5158
23;17;0.7701;0.0242;0.7839;0.0283;0.769;0.0237;4.844;1.1669
23;18;0.7749;0.0285;0.7893;0.0335;0.7736;0.0279;4.9681;1.2641
23;19;0.7832;0.0241;0.7988;0.0277;0.7818;0.0236;5.1027;1.2275
23;20;0.7748;0.0265;0.789;0.0309;0.7736;0.0259;4.4456;1.3199
23;21;0.7777;0.024;0.792;0.0278;0.7765;0.0235;4.4139;1.2576
23;22;0.7796;0.0292;0.7926;0.0342;0.7785;0.0286;4.3972;1.0799
23;23;0.7772;0.029;0.7903;0.035;0.7761;0.0284;4.0783;0.9531
23;24;0.7755;0.0308;0.7869;0.0369;0.7746;0.0301;4.1319;1.0837
23;25;0.7769;0.0267;0.7893;0.0313;0.7759;0.0261;3.9282;0.8432
24;1;0.6655;0.0399;0.6144;0.057;0.6687;0.0396;30.6344;7.0294
24;2;0.7295;0.0314;0.7392;0.0318;0.729;0.0313;28.4158;9.8551
24;3;0.7512;0.0254;0.7606;0.0293;0.7507;0.025;22.7932;7.9778
24;4;0.769;0.0285;0.7807;0.0343;0.7681;0.028;18.4618;6.5494
24;5;0.7586;0.0285;0.7716;0.0365;0.7576;0.0278;13.4813;4.8116
24;6;0.7621;0.0221;0.7765;0.0251;0.761;0.0217;12.974;4.3245
24;7;0.7566;0.0287;0.77;0.0359;0.7556;0.028;11.1031;3.1923
24;8;0.7619;0.0237;0.7751;0.0285;0.7609;0.0232;9.848;2.961
24;9;0.7655;0.0269;0.78;0.0329;0.7644;0.0262;8.8363;2.3343
24;10;0.7654;0.0315;0.7795;0.0384;0.7642;0.0308;8.335;2.388
24;11;0.77;0.0317;0.7832;0.0373;0.7689;0.0311;7.6983;2.1632
24;12;0.7735;0.0262;0.7872;0.0314;0.7724;0.0256;6.9669;2.2334
24;13;0.7673;0.0346;0.7795;0.0407;0.7663;0.0338;6.4975;1.7174
24;14;0.7659;0.027;0.7783;0.0313;0.765;0.0265;5.6957;1.6089
24;15;0.7743;0.0297;0.7878;0.0361;0.7732;0.0291;5.8141;1.6207
24;16;0.7655;0.0308;0.7785;0.0367;0.7644;0.0301;5.6143;1.3625
24;17;0.7736;0.0234;0.7884;0.0282;0.7724;0.0229;5.229;1.1623
24;18;0.7686;0.0311;0.7826;0.036;0.7674;0.0305;4.95;1.1426
24;19;0.7748;0.0298;0.7876;0.0352;0.7738;0.0292;4.7868;1.2375
24;20;0.7759;0.0264;0.7891;0.0308;0.7748;0.0258;4.4441;1.1448
24;21;0.7801;0.0248;0.7949;0.0277;0.7789;0.0244;4.2275;1.1999
24;22;0.7799;0.0264;0.7942;0.0309;0.7787;0.0259;3.8948;1.0359
24;23;0.7647;0.0337;0.7757;0.0396;0.7638;0.0331;4.0981;1.0992
24;24;0.7678;0.0258;0.7814;0.0293;0.7667;0.0253;4.4273;1.2811
24;25;0.7685;0.0362;0.7798;0.0447;0.7675;0.0354;4.0096;0.9477
25;1;0.6516;0.0273;0.5986;0.0379;0.6548;0.0271;29.4593;4.2944
25;2;0.7399;0.0362;0.7467;0.0387;0.7396;0.0361;29.8096;8.5941
25;3;0.7588;0.0244;0.767;0.0299;0.7583;0.0239;23.1175;6.4312
25;4;0.7569;0.0279;0.7686;0.0303;0.7561;0.0276;16.5404;3.9205
25;5;0.7555;0.0258;0.7697;0.0314;0.7544;0.0253;14.8488;4.4096
25;6;0.7573;0.0248;0.7691;0.0312;0.7564;0.0241;12.1382;3.4723
25;7;0.7578;0.0198;0.7734;0.0228;0.7566;0.0195;11.0577;4.1173
25;8;0.7641;0.0222;0.7797;0.024;0.7629;0.0219;9.3405;2.877
25;9;0.7707;0.024;0.7857;0.0276;0.7695;0.0236;8.7192;2.4464
25;10;0.7695;0.0232;0.7825;0.0285;0.7685;0.0226;7.684;2.5131
25;11;0.775;0.0238;0.7881;0.0286;0.7739;0.0232;7.2094;2.2337
25;12;0.7607;0.0291;0.7717;0.0355;0.7599;0.0285;6.5394;1.6808
25;13;0.7634;0.0238;0.7761;0.0278;0.7625;0.0234;6.0592;1.655
25;14;0.7682;0.0253;0.7803;0.0307;0.7673;0.0246;5.3873;1.741
25;15;0.761;0.0288;0.7721;0.0326;0.7602;0.0284;5.8787;1.6147
25;16;0.7693;0.0271;0.7806;0.0327;0.7684;0.0266;5.5285;1.7236
25;17;0.7701;0.0291;0.7809;0.034;0.7693;0.0284;5.2629;1.3511
25;18;0.7751;0.0258;0.7877;0.0303;0.7741;0.0253;4.6939;1.1474
25;19;0.775;0.0283;0.7869;0.0338;0.7741;0.0277;4.8644;1.1119
25;20;0.7823;0.0257;0.7954;0.0293;0.7811;0.0252;4.5126;1.2405
25;21;0.7738;0.0306;0.785;0.0365;0.7729;0.0299;4.2826;1.0498
25;22;0.7775;0.0271;0.7914;0.0317;0.7763;0.0266;4.0967;1.0469
25;23;0.7744;0.0253;0.7872;0.03;0.7733;0.0247;4.0643;0.9126
25;24;0.7706;0.0292;0.7829;0.0353;0.7696;0.0285;3.8504;0.8504
25;25;0.7672;0.0265;0.7798;0.0312;0.7662;0.026;3.9009;0.9451
